Start Time, 2021-04-18 - 17:50:10
Sample Rate,10
Operation Mode,1
Target Depth [m],0.42
Target Height [m],99.0
Roll Kp,1.0
Roll Ki,0.0
Roll Kd,0.0
Height Kp,1.0
Height Ki,0.0
Height Kd,0.0
Depth Kp,1.0
Depth Ki,0.0
Depth Kd,0.0
Adaptive Depth Kp,1.0
Adaptive Depth Ki,0.0
Adaptive Depth Kd,0.0
Camera Mode,0
Photo Frequency [ms],0
 
 #######DATA######## 

Elapsed Time [s],Height [m],Height Error [m],Depth [m],Depth Error [m],Pressure [kPa],Temperature [C],Yaw [deg],Pitch [deg], Roll [deg], Battery Voltage [V],Battery Current [A],height out, roll out, state
10.837064993997046,0.48,98.52,0.40,0.02,10525.00,27.55,331.00,-2.69,-23.62,3.93,35.16,0.00,0.00,1
10.94018271099776,0.48,98.52,0.40,0.02,10525.00,27.58,331.00,-2.69,-23.69,3.51,35.28,0.00,0.00,1
11.041894024998328,0.49,98.51,0.41,0.01,10527.00,27.58,331.00,-2.63,-23.75,3.51,35.41,0.00,0.00,1
11.148715223996987,0.49,98.51,0.41,0.01,10526.00,27.59,331.00,-2.63,-23.62,3.72,35.66,0.00,0.00,1
11.255738558000303,0.49,98.51,0.41,0.01,10529.00,27.59,331.00,-2.63,-23.75,3.54,35.28,0.00,0.00,1
11.374186818000453,0.49,98.51,0.41,0.01,10528.00,27.60,331.00,-2.69,-23.62,3.65,36.03,0.00,0.00,1
11.525754284997674,0.49,98.51,0.41,0.01,10526.00,27.58,331.00,-2.63,-23.56,3.54,35.16,0.00,0.00,1
11.627574139998615,0.49,98.51,0.41,0.01,10528.00,27.54,331.00,-2.63,-23.69,3.72,35.41,0.00,0.00,1
11.73365664299854,0.49,98.51,0.41,0.01,10527.00,27.57,331.00,-2.69,-23.62,3.90,35.16,0.00,0.00,1
11.836705713998526,0.49,98.51,0.40,0.02,10524.00,27.58,331.00,-2.63,-23.56,3.76,35.03,0.00,0.00,1
11.943279569997685,0.49,98.51,0.41,0.01,10527.00,27.59,331.00,-2.63,-23.62,3.69,35.41,0.00,0.00,1
12.050366236999253,0.49,98.51,0.41,0.01,10528.00,27.59,331.00,-2.63,-23.56,3.90,35.41,0.00,0.00,1
12.168905226997595,0.49,98.51,0.41,0.01,10527.00,27.59,331.00,-2.63,-23.56,3.76,35.28,0.00,0.00,1
12.320538265998039,0.49,98.51,0.41,0.01,10526.00,27.58,331.00,-2.63,-23.62,2.98,35.28,0.00,0.00,1
12.421961454998382,0.49,98.51,0.40,0.02,10524.00,27.54,331.00,-2.63,-23.62,3.58,35.03,0.00,0.00,1
12.528746403997502,0.49,98.51,0.41,0.01,10528.00,27.57,331.00,-2.63,-23.56,3.54,35.53,0.00,0.00,1
12.63145573699876,0.49,98.51,0.41,0.01,10530.00,27.58,331.00,-2.63,-23.56,3.58,35.28,0.00,0.00,1
12.737945425997168,0.49,98.51,0.41,0.01,10526.00,27.59,331.00,-2.63,-23.56,3.47,35.41,0.00,0.00,1
